Id,Facility__c,Name,Room_Type__c,Status__c,GPBUDVM_Demo_Record__c,GPBUDVM_External_Id__c,Hand_Crafted_for_Demo_Scenario__c,Record_Type_Name__c,Facility__r.Name
a031700000FTC4eAAH,a0017000006xUxIAAU,SFW-8-032,Lavatory,Unknown,true,a031700000FTC4eAAH,true,Room,SFW
a031700000FTC4fAAH,a0017000006xUxIAAU,SFW-8-033,Personal Office,Clean,true,a031700000FTC4fAAH,true,Room,SFW
a031700000FTC4gAAH,a0017000006xUxIAAU,SFW-8-034,Lavatory,Unknown,true,a031700000FTC4gAAH,true,Room,SFW
a031700000FTC4hAAH,a0017000006xUxIAAU,SFW-8-035,Communal Space,Clean,true,a031700000FTC4hAAH,true,Room,SFW
a031700000FTC4iAAH,a0017000006xUxIAAU,SFW-8-036,Conference Room,Clean,true,a031700000FTC4iAAH,true,Room,SFW
a031700000FTC4jAAH,a0017000006xUxIAAU,SFW-8-037,Personal Office,Clean,true,a031700000FTC4jAAH,true,Room,SFW
a031700000FTC4kAAH,a0017000006xUxIAAU,SFW-8-038,Cubicle,Unknown,true,a031700000FTC4kAAH,true,Room,SFW
a031700000FTC4lAAH,a0017000006xUxIAAU,SFW-8-039,Cubicle,Unknown,true,a031700000FTC4lAAH,true,Room,SFW
a031700000FTC4mAAH,a0017000006xUxIAAU,SFW-8-040,Personal Office,Clean,true,a031700000FTC4mAAH,true,Room,SFW
a031700000FTC4nAAH,a0017000006xUxIAAU,SFW-8-041,Personal Office,Unknown,true,a031700000FTC4nAAH,true,Room,SFW
a031700000FTC4oAAH,a0017000006xUxIAAU,SFW-8-042,Personal Office,Unknown,true,a031700000FTC4oAAH,true,Room,SFW
a031700000FTC4pAAH,a0017000006xUxIAAU,SFW-8-043,Cubicle,Clean,true,a031700000FTC4pAAH,true,Room,SFW
a031700000FTC4qAAH,a0017000006xUxIAAU,SFW-8-044,Personal Office,Unknown,true,a031700000FTC4qAAH,true,Room,SFW
a031700000FTC4rAAH,a0017000006xUxIAAU,SFW-8-045,Cubicle,Unknown,true,a031700000FTC4rAAH,true,Room,SFW
a031700000FTC4sAAH,a0017000006xUxIAAU,SFW-8-046,Conference Room,Unknown,true,a031700000FTC4sAAH,true,Room,SFW
a031700000FTC4tAAH,a0017000006xUxIAAU,SFW-8-047,Personal Office,Unknown,true,a031700000FTC4tAAH,true,Room,SFW
a031700000FTC4uAAH,a0017000006xUxIAAU,SFW-8-048,Cubicle,Clean,true,a031700000FTC4uAAH,true,Room,SFW
a031700000FTC4vAAH,a0017000006xUxIAAU,SFW-8-049,Cubicle,Unknown,true,a031700000FTC4vAAH,true,Room,SFW
a031700000FTC4wAAH,a0017000006xUxIAAU,SFW-8-050,Cubicle,Clean,true,a031700000FTC4wAAH,true,Room,SFW
a031700000FTC4xAAH,a0017000006xUxIAAU,SFW-8-051,Kitchen,Unknown,true,a031700000FTC4xAAH,true,Room,SFW
a031700000FTC4yAAH,a0017000006xUxIAAU,SFW-8-052,Kitchen,Clean,true,a031700000FTC4yAAH,true,Room,SFW
a031700000FTC4zAAH,a0017000006xUxIAAU,SFW-8-053,Kitchen,Clean,true,a031700000FTC4zAAH,true,Room,SFW
a031700000FTC50AAH,a0017000006xUxIAAU,SFW-8-054,Cubicle,Clean,true,a031700000FTC50AAH,true,Room,SFW
a031700000FTC51AAH,a0017000006xUxIAAU,SFW-8-055,Conference Room,Unknown,true,a031700000FTC51AAH,true,Room,SFW
a031700000FTC52AAH,a0017000006xUxIAAU,SFW-8-056,Personal Office,Unknown,true,a031700000FTC52AAH,true,Room,SFW
a031700000FTC53AAH,a0017000006xUxIAAU,SFW-8-057,Communal Space,Unknown,true,a031700000FTC53AAH,true,Room,SFW
a031700000FTC54AAH,a0017000006xUxIAAU,SFW-8-058,Cubicle,Clean,true,a031700000FTC54AAH,true,Room,SFW
a031700000FTC55AAH,a0017000006xUxIAAU,SFW-8-059,Personal Office,Unknown,true,a031700000FTC55AAH,true,Room,SFW
a031700000FTC56AAH,a0017000006xUxIAAU,SFW-8-060,Cubicle,Clean,true,a031700000FTC56AAH,true,Room,SFW
a031700000FTC57AAH,a0017000006xUxIAAU,SFW-8-061,Lavatory,Clean,true,a031700000FTC57AAH,true,Room,SFW
a031700000FTC58AAH,a0017000006xUxIAAU,SFW-8-062,Closet,Unknown,true,a031700000FTC58AAH,true,Room,SFW
a031700000FTC59AAH,a0017000006xUxIAAU,SFW-8-063,Personal Office,Unknown,true,a031700000FTC59AAH,true,Room,SFW
a031700000FTC5AAAX,a0017000006xUxIAAU,SFW-8-064,Cubicle,Clean,true,a031700000FTC5AAAX,true,Room,SFW
a031700000FTC5BAAX,a0017000006xUxIAAU,SFW-8-065,Personal Office,Clean,true,a031700000FTC5BAAX,true,Room,SFW
a031700000FTC5CAAX,a0017000006xUxIAAU,SFW-8-066,Cubicle,Unknown,true,a031700000FTC5CAAX,true,Room,SFW
a031700000FTC5DAAX,a0017000006xUxIAAU,SFW-8-067,Cubicle,Clean,true,a031700000FTC5DAAX,true,Room,SFW
a031700000FTC5EAAX,a0017000006xUxIAAU,SFW-8-068,Cubicle,Unknown,true,a031700000FTC5EAAX,true,Room,SFW
a031700000FTC5FAAX,a0017000006xUxIAAU,SFW-8-069,Cubicle,Clean,true,a031700000FTC5FAAX,true,Room,SFW
a031700000FTC5GAAX,a0017000006xUxIAAU,SFW-8-070,Personal Office,Unknown,true,a031700000FTC5GAAX,true,Room,SFW
a031700000FTC5HAAX,a0017000006xUxIAAU,SFW-8-071,Cubicle,Unknown,true,a031700000FTC5HAAX,true,Room,SFW
a031700000FTC5IAAX,a0017000006xUxIAAU,SFW-8-072,Personal Office,Unknown,true,a031700000FTC5IAAX,true,Room,SFW
a031700000FTC5JAAX,a0017000006xUxIAAU,SFW-8-073,Cubicle,Unknown,true,a031700000FTC5JAAX,true,Room,SFW
a031700000FTC5KAAX,a0017000006xUxIAAU,SFW-8-074,Personal Office,Unknown,true,a031700000FTC5KAAX,true,Room,SFW
a031700000FTC5LAAX,a0017000006xUxIAAU,SFW-8-075,Conference Room,Clean,true,a031700000FTC5LAAX,true,Room,SFW
a031700000FTC5MAAX,a0017000006xUxIAAU,SFW-8-076,Conference Room,Clean,true,a031700000FTC5MAAX,true,Room,SFW
a031700000FTC5NAAX,a0017000006xUxIAAU,SFW-8-077,Conference Room,Unknown,true,a031700000FTC5NAAX,true,Room,SFW
a031700000FTC5OAAX,a0017000006xUxIAAU,SFW-8-078,Conference Room,Unknown,true,a031700000FTC5OAAX,true,Room,SFW
a031700000FTC5PAAX,a0017000006xUxIAAU,SFW-8-079,Personal Office,Clean,true,a031700000FTC5PAAX,true,Room,SFW
a031700000FTC5QAAX,a0017000006xUxIAAU,SFW-8-080,Personal Office,Clean,true,a031700000FTC5QAAX,true,Room,SFW
a031700000FTC5RAAX,a0017000006xUxIAAU,SFW-8-081,Personal Office,Unknown,true,a031700000FTC5RAAX,true,Room,SFW
a031700000FTC5SAAX,a0017000006xUxIAAU,SFW-8-082,Personal Office,Clean,true,a031700000FTC5SAAX,true,Room,SFW
a031700000FTC5TAAX,a0017000006xUxIAAU,SFW-8-083,Lavatory,Unknown,true,a031700000FTC5TAAX,true,Room,SFW
a031700000FTC5UAAX,a0017000006xUxIAAU,SFW-8-084,Cubicle,Clean,true,a031700000FTC5UAAX,true,Room,SFW
a031700000FTC5VAAX,a0017000006xUxIAAU,SFW-8-085,Personal Office,Unknown,true,a031700000FTC5VAAX,true,Room,SFW
a031700000FTC5WAAX,a0017000006xUxIAAU,SFW-8-086,Personal Office,Clean,true,a031700000FTC5WAAX,true,Room,SFW
a031700000FTC5XAAX,a0017000006xUxIAAU,SFW-8-087,Personal Office,Unknown,true,a031700000FTC5XAAX,true,Room,SFW
a031700000FTC5YAAX,a0017000006xUxIAAU,SFW-8-088,Kitchen,Clean,true,a031700000FTC5YAAX,true,Room,SFW
a031700000FTC5ZAAX,a0017000006xUxIAAU,SFW-8-089,Personal Office,Clean,true,a031700000FTC5ZAAX,true,Room,SFW
a031700000FTC5aAAH,a0017000006xUxIAAU,SFW-8-090,Closet,Unknown,true,a031700000FTC5aAAH,true,Room,SFW
a031700000FTC5bAAH,a0017000006xUxIAAU,SFW-8-091,Cubicle,Unknown,true,a031700000FTC5bAAH,true,Room,SFW
a031700000FTC5cAAH,a0017000006xUxIAAU,SFW-8-092,Cubicle,Clean,true,a031700000FTC5cAAH,true,Room,SFW
a031700000FTC5dAAH,a0017000006xUxIAAU,SFW-8-093,Conference Room,Clean,true,a031700000FTC5dAAH,true,Room,SFW
a031700000FTC5eAAH,a0017000006xUxIAAU,SFW-8-094,Conference Room,Unknown,true,a031700000FTC5eAAH,true,Room,SFW
a031700000FTC5fAAH,a0017000006xUxIAAU,SFW-8-095,Kitchen,Clean,true,a031700000FTC5fAAH,true,Room,SFW
a031700000FTC5gAAH,a0017000006xUxIAAU,SFW-8-096,Cubicle,Unknown,true,a031700000FTC5gAAH,true,Room,SFW
a031700000FTC5hAAH,a0017000006xUxIAAU,SFW-8-097,Conference Room,Clean,true,a031700000FTC5hAAH,true,Room,SFW
a031700000FTC5iAAH,a0017000006xUxIAAU,SFW-8-098,Personal Office,Clean,true,a031700000FTC5iAAH,true,Room,SFW
a031700000FTC5jAAH,a0017000006xUxIAAU,SFW-8-099,Conference Room,Clean,true,a031700000FTC5jAAH,true,Room,SFW
a031700000FTC5kAAH,a0017000006xUxIAAU,SFW-8-100,Kitchen,Clean,true,a031700000FTC5kAAH,true,Room,SFW
a031700000FTC5lAAH,a0017000006xUxIAAU,SFW-8-101,Cubicle,Clean,true,a031700000FTC5lAAH,true,Room,SFW
a031700000FTC5mAAH,a0017000006xUxIAAU,SFW-8-102,Cubicle,Unknown,true,a031700000FTC5mAAH,true,Room,SFW
a031700000FTC5nAAH,a0017000006xUxIAAU,SFW-8-103,Cubicle,Unknown,true,a031700000FTC5nAAH,true,Room,SFW
a031700000FTC5oAAH,a0017000006xUxEAAU,SPK-1-001,Cubicle,Unknown,true,a031700000FTC5oAAH,true,Room,SPK
a031700000FTC5pAAH,a0017000006xUxEAAU,SPK-1-002,Lavatory,Unknown,true,a031700000FTC5pAAH,true,Room,SPK
a031700000FTC5qAAH,a0017000006xUxEAAU,SPK-1-003,Cubicle,Unknown,true,a031700000FTC5qAAH,true,Room,SPK
a031700000FTC5rAAH,a0017000006xUxEAAU,SPK-1-004,Personal Office,Clean,true,a031700000FTC5rAAH,true,Room,SPK
a031700000FTC5sAAH,a0017000006xUxEAAU,SPK-1-005,Closet,Unknown,true,a031700000FTC5sAAH,true,Room,SPK
a031700000FTC5tAAH,a0017000006xUxEAAU,SPK-1-006,Personal Office,Clean,true,a031700000FTC5tAAH,true,Room,SPK
a031700000FTC5uAAH,a0017000006xUxEAAU,SPK-1-007,Cubicle,Unknown,true,a031700000FTC5uAAH,true,Room,SPK
a031700000FTC5vAAH,a0017000006xUxEAAU,SPK-1-008,Cubicle,Clean,true,a031700000FTC5vAAH,true,Room,SPK
a031700000FTC5wAAH,a0017000006xUxEAAU,SPK-1-009,Conference Room,Clean,true,a031700000FTC5wAAH,true,Room,SPK
a031700000FTC5xAAH,a0017000006xUxEAAU,SPK-1-010,Personal Office,Unknown,true,a031700000FTC5xAAH,true,Room,SPK
a031700000FTC5yAAH,a0017000006xUxEAAU,SPK-1-011,Conference Room,Unknown,true,a031700000FTC5yAAH,true,Room,SPK
a031700000FTC5zAAH,a0017000006xUxEAAU,SPK-1-012,Cubicle,Clean,true,a031700000FTC5zAAH,true,Room,SPK
a031700000FTC60AAH,a0017000006xUxEAAU,SPK-1-013,Conference Room,Unknown,true,a031700000FTC60AAH,true,Room,SPK
a031700000FTC61AAH,a0017000006xUxEAAU,SPK-1-014,Conference Room,Clean,true,a031700000FTC61AAH,true,Room,SPK
a031700000FTC62AAH,a0017000006xUxEAAU,SPK-1-015,Personal Office,Clean,true,a031700000FTC62AAH,true,Room,SPK
a031700000FTC63AAH,a0017000006xUxEAAU,SPK-1-016,Cubicle,Clean,true,a031700000FTC63AAH,true,Room,SPK
a031700000FTC64AAH,a0017000006xUxEAAU,SPK-1-017,Conference Room,Clean,true,a031700000FTC64AAH,true,Room,SPK
a031700000FTC65AAH,a0017000006xUxEAAU,SPK-1-018,Conference Room,Unknown,true,a031700000FTC65AAH,true,Room,SPK
a031700000FTC66AAH,a0017000006xUxEAAU,SPK-1-019,Lavatory,Clean,true,a031700000FTC66AAH,true,Room,SPK
a031700000FTC67AAH,a0017000006xUxEAAU,SPK-1-020,Cubicle,Unknown,true,a031700000FTC67AAH,true,Room,SPK
a031700000FTC68AAH,a0017000006xUxEAAU,SPK-1-021,Lavatory,Unknown,true,a031700000FTC68AAH,true,Room,SPK
a031700000FTC69AAH,a0017000006xUxEAAU,SPK-1-022,Conference Room,Clean,true,a031700000FTC69AAH,true,Room,SPK
a031700000FTC6AAAX,a0017000006xUxEAAU,SPK-1-023,Personal Office,Clean,true,a031700000FTC6AAAX,true,Room,SPK
a031700000FTC6BAAX,a0017000006xUxEAAU,SPK-1-024,Kitchen,Clean,true,a031700000FTC6BAAX,true,Room,SPK
a031700000FTC6CAAX,a0017000006xUxEAAU,SPK-1-025,Cubicle,Clean,true,a031700000FTC6CAAX,true,Room,SPK
a031700000FTC6DAAX,a0017000006xUxEAAU,SPK-1-026,Personal Office,Clean,true,a031700000FTC6DAAX,true,Room,SPK
a031700000FTC6EAAX,a0017000006xUxEAAU,SPK-1-027,Cubicle,Clean,true,a031700000FTC6EAAX,true,Room,SPK
a031700000FTC6FAAX,a0017000006xUxEAAU,SPK-1-028,Cubicle,Clean,true,a031700000FTC6FAAX,true,Room,SPK
a031700000FTC6GAAX,a0017000006xUxEAAU,SPK-1-029,Cubicle,Clean,true,a031700000FTC6GAAX,true,Room,SPK
a031700000FTC6HAAX,a0017000006xUxEAAU,SPK-1-030,Conference Room,Clean,true,a031700000FTC6HAAX,true,Room,SPK
a031700000FTC6IAAX,a0017000006xUxEAAU,SPK-1-031,Kitchen,Clean,true,a031700000FTC6IAAX,true,Room,SPK
a031700000FTC6JAAX,a0017000006xUxEAAU,SPK-1-032,Cubicle,Clean,true,a031700000FTC6JAAX,true,Room,SPK
a031700000FTC6KAAX,a0017000006xUxEAAU,SPK-1-033,Conference Room,Clean,true,a031700000FTC6KAAX,true,Room,SPK
a031700000FTC6LAAX,a0017000006xUxEAAU,SPK-1-034,Conference Room,Unknown,true,a031700000FTC6LAAX,true,Room,SPK
a031700000FTC6MAAX,a0017000006xUxEAAU,SPK-1-035,Personal Office,Unknown,true,a031700000FTC6MAAX,true,Room,SPK
a031700000FTC6NAAX,a0017000006xUxEAAU,SPK-1-036,Personal Office,Unknown,true,a031700000FTC6NAAX,true,Room,SPK
a031700000FTC6OAAX,a0017000006xUxEAAU,SPK-1-037,Cubicle,Unknown,true,a031700000FTC6OAAX,true,Room,SPK
a031700000FTC6PAAX,a0017000006xUxEAAU,SPK-1-038,Kitchen,Unknown,true,a031700000FTC6PAAX,true,Room,SPK
a031700000FTC6QAAX,a0017000006xUxEAAU,SPK-1-039,Communal Space,Unknown,true,a031700000FTC6QAAX,true,Room,SPK
a031700000FTC6RAAX,a0017000006xUxEAAU,SPK-1-040,Cubicle,Clean,true,a031700000FTC6RAAX,true,Room,SPK
a031700000FTC6SAAX,a0017000006xUxEAAU,SPK-1-041,Kitchen,Unknown,true,a031700000FTC6SAAX,true,Room,SPK
a031700000FTC6TAAX,a0017000006xUxEAAU,SPK-1-042,Cubicle,Unknown,true,a031700000FTC6TAAX,true,Room,SPK
a031700000FTC6UAAX,a0017000006xUxEAAU,SPK-1-043,Personal Office,Unknown,true,a031700000FTC6UAAX,true,Room,SPK
a031700000FTC6VAAX,a0017000006xUxEAAU,SPK-1-044,Cubicle,Unknown,true,a031700000FTC6VAAX,true,Room,SPK
a031700000FTC6WAAX,a0017000006xUxEAAU,SPK-1-045,Cubicle,Clean,true,a031700000FTC6WAAX,true,Room,SPK
a031700000FTC6XAAX,a0017000006xUxEAAU,SPK-1-046,Communal Space,Clean,true,a031700000FTC6XAAX,true,Room,SPK
a031700000FTC6YAAX,a0017000006xUxEAAU,SPK-1-047,Communal Space,Clean,true,a031700000FTC6YAAX,true,Room,SPK
a031700000FTC6ZAAX,a0017000006xUxEAAU,SPK-1-048,Personal Office,Unknown,true,a031700000FTC6ZAAX,true,Room,SPK
a031700000FTC6aAAH,a0017000006xUxEAAU,SPK-1-049,Conference Room,Unknown,true,a031700000FTC6aAAH,true,Room,SPK
a031700000FTC6bAAH,a0017000006xUxEAAU,SPK-1-050,Cubicle,Unknown,true,a031700000FTC6bAAH,true,Room,SPK
a031700000FTC6cAAH,a0017000006xUxEAAU,SPK-1-051,Cubicle,Clean,true,a031700000FTC6cAAH,true,Room,SPK
a031700000FTC6dAAH,a0017000006xUxEAAU,SPK-1-052,Cubicle,Clean,true,a031700000FTC6dAAH,true,Room,SPK
a031700000FTC6eAAH,a0017000006xUxEAAU,SPK-1-053,Personal Office,Unknown,true,a031700000FTC6eAAH,true,Room,SPK
a031700000FTC6fAAH,a0017000006xUxEAAU,SPK-1-054,Conference Room,Unknown,true,a031700000FTC6fAAH,true,Room,SPK
a031700000FTC6gAAH,a0017000006xUxEAAU,SPK-1-055,Conference Room,Clean,true,a031700000FTC6gAAH,true,Room,SPK
a031700000FTC6hAAH,a0017000006xUxEAAU,SPK-1-056,Cubicle,Unknown,true,a031700000FTC6hAAH,true,Room,SPK
a031700000FTC6iAAH,a0017000006xUxEAAU,SPK-1-057,Conference Room,Clean,true,a031700000FTC6iAAH,true,Room,SPK
a031700000FTC6jAAH,a0017000006xUxEAAU,SPK-1-058,Personal Office,Clean,true,a031700000FTC6jAAH,true,Room,SPK
a031700000FTC6kAAH,a0017000006xUxEAAU,SPK-1-059,Personal Office,Clean,true,a031700000FTC6kAAH,true,Room,SPK
a031700000FTC6lAAH,a0017000006xUxEAAU,SPK-1-060,Lavatory,Clean,true,a031700000FTC6lAAH,true,Room,SPK
a031700000FTC6mAAH,a0017000006xUxEAAU,SPK-1-061,Personal Office,Unknown,true,a031700000FTC6mAAH,true,Room,SPK
a031700000FTC6nAAH,a0017000006xUxEAAU,SPK-1-062,Cubicle,Unknown,true,a031700000FTC6nAAH,true,Room,SPK
a031700000FTC6oAAH,a0017000006xUxEAAU,SPK-1-063,Personal Office,Clean,true,a031700000FTC6oAAH,true,Room,SPK
a031700000FTC6pAAH,a0017000006xUxEAAU,SPK-1-064,Cubicle,Unknown,true,a031700000FTC6pAAH,true,Room,SPK
a031700000FTC6qAAH,a0017000006xUxEAAU,SPK-1-065,Personal Office,Unknown,true,a031700000FTC6qAAH,true,Room,SPK
a031700000FTC6rAAH,a0017000006xUxEAAU,SPK-1-066,Cubicle,Unknown,true,a031700000FTC6rAAH,true,Room,SPK
a031700000FTC6sAAH,a0017000006xUxEAAU,SPK-1-067,Cubicle,Clean,true,a031700000FTC6sAAH,true,Room,SPK
a031700000FTC6tAAH,a0017000006xUxEAAU,SPK-1-068,Cubicle,Clean,true,a031700000FTC6tAAH,true,Room,SPK
a031700000FTC6uAAH,a0017000006xUxEAAU,SPK-1-069,Conference Room,Clean,true,a031700000FTC6uAAH,true,Room,SPK
a031700000FTC6vAAH,a0017000006xUxEAAU,SPK-1-070,Kitchen,Unknown,true,a031700000FTC6vAAH,true,Room,SPK
a031700000FTC6wAAH,a0017000006xUxEAAU,SPK-1-071,Personal Office,Clean,true,a031700000FTC6wAAH,true,Room,SPK
a031700000FTC6xAAH,a0017000006xUxEAAU,SPK-1-072,Cubicle,Unknown,true,a031700000FTC6xAAH,true,Room,SPK
a031700000FTC6yAAH,a0017000006xUxEAAU,SPK-1-073,Cubicle,Unknown,true,a031700000FTC6yAAH,true,Room,SPK
a031700000FTC6zAAH,a0017000006xUxEAAU,SPK-1-074,Cubicle,Clean,true,a031700000FTC6zAAH,true,Room,SPK
a031700000FTC70AAH,a0017000006xUxEAAU,SPK-1-075,Cubicle,Unknown,true,a031700000FTC70AAH,true,Room,SPK
a031700000FTC71AAH,a0017000006xUxEAAU,SPK-2-001,Personal Office,Clean,true,a031700000FTC71AAH,true,Room,SPK
a031700000FTC72AAH,a0017000006xUxEAAU,SPK-2-002,Cubicle,Unknown,true,a031700000FTC72AAH,true,Room,SPK
a031700000FTC73AAH,a0017000006xUxEAAU,SPK-2-003,Conference Room,Unknown,true,a031700000FTC73AAH,true,Room,SPK
a031700000FTC74AAH,a0017000006xUxEAAU,SPK-2-004,Cubicle,Clean,true,a031700000FTC74AAH,true,Room,SPK
a031700000FTC75AAH,a0017000006xUxEAAU,SPK-2-005,Cubicle,Unknown,true,a031700000FTC75AAH,true,Room,SPK
a031700000FTC76AAH,a0017000006xUxEAAU,SPK-2-006,Personal Office,Unknown,true,a031700000FTC76AAH,true,Room,SPK
a031700000FTC77AAH,a0017000006xUxEAAU,SPK-2-007,Cubicle,Clean,true,a031700000FTC77AAH,true,Room,SPK
a031700000FTC78AAH,a0017000006xUxEAAU,SPK-2-008,Conference Room,Clean,true,a031700000FTC78AAH,true,Room,SPK
a031700000FTC79AAH,a0017000006xUxEAAU,SPK-2-009,Personal Office,Clean,true,a031700000FTC79AAH,true,Room,SPK
a031700000FTC7AAAX,a0017000006xUxEAAU,SPK-2-010,Conference Room,Unknown,true,a031700000FTC7AAAX,true,Room,SPK
a031700000FTC7BAAX,a0017000006xUxEAAU,SPK-2-011,Personal Office,Clean,true,a031700000FTC7BAAX,true,Room,SPK
a031700000FTC7CAAX,a0017000006xUxEAAU,SPK-2-012,Cubicle,Unknown,true,a031700000FTC7CAAX,true,Room,SPK
a031700000FTC7DAAX,a0017000006xUxEAAU,SPK-2-013,Closet,Unknown,true,a031700000FTC7DAAX,true,Room,SPK
a031700000FTC7EAAX,a0017000006xUxEAAU,SPK-2-014,Cubicle,Unknown,true,a031700000FTC7EAAX,true,Room,SPK
a031700000FTC7FAAX,a0017000006xUxEAAU,SPK-2-015,Cubicle,Unknown,true,a031700000FTC7FAAX,true,Room,SPK
a031700000FTC7GAAX,a0017000006xUxEAAU,SPK-2-016,Communal Space,Clean,true,a031700000FTC7GAAX,true,Room,SPK
a031700000FTC7HAAX,a0017000006xUxEAAU,SPK-2-017,Lavatory,Unknown,true,a031700000FTC7HAAX,true,Room,SPK
a031700000FTC7IAAX,a0017000006xUxEAAU,SPK-2-018,Cubicle,Clean,true,a031700000FTC7IAAX,true,Room,SPK
a031700000FTC7JAAX,a0017000006xUxEAAU,SPK-2-019,Kitchen,Unknown,true,a031700000FTC7JAAX,true,Room,SPK
a031700000FTC7KAAX,a0017000006xUxEAAU,SPK-2-020,Cubicle,Unknown,true,a031700000FTC7KAAX,true,Room,SPK
a031700000FTC7LAAX,a0017000006xUxEAAU,SPK-2-021,Cubicle,Clean,true,a031700000FTC7LAAX,true,Room,SPK
a031700000FTC7MAAX,a0017000006xUxEAAU,SPK-2-022,Cubicle,Unknown,true,a031700000FTC7MAAX,true,Room,SPK
a031700000FTC7NAAX,a0017000006xUxEAAU,SPK-2-023,Cubicle,Clean,true,a031700000FTC7NAAX,true,Room,SPK
a031700000FTC7OAAX,a0017000006xUxEAAU,SPK-2-024,Personal Office,Unknown,true,a031700000FTC7OAAX,true,Room,SPK
a031700000FTC7PAAX,a0017000006xUxEAAU,SPK-2-025,Personal Office,Unknown,true,a031700000FTC7PAAX,true,Room,SPK
a031700000FTC7QAAX,a0017000006xUxEAAU,SPK-2-026,Personal Office,Clean,true,a031700000FTC7QAAX,true,Room,SPK
a031700000FTC7RAAX,a0017000006xUxEAAU,SPK-2-027,Cubicle,Clean,true,a031700000FTC7RAAX,true,Room,SPK
a031700000FTC7SAAX,a0017000006xUxEAAU,SPK-2-028,Closet,Unknown,true,a031700000FTC7SAAX,true,Room,SPK
a031700000FTC7TAAX,a0017000006xUxEAAU,SPK-2-029,Conference Room,Clean,true,a031700000FTC7TAAX,true,Room,SPK
a031700000FTC7UAAX,a0017000006xUxEAAU,SPK-2-030,Personal Office,Unknown,true,a031700000FTC7UAAX,true,Room,SPK
a031700000FTC7VAAX,a0017000006xUxEAAU,SPK-2-031,Cubicle,Clean,true,a031700000FTC7VAAX,true,Room,SPK
a031700000FTC7WAAX,a0017000006xUxEAAU,SPK-2-032,Conference Room,Clean,true,a031700000FTC7WAAX,true,Room,SPK
a031700000FTC7XAAX,a0017000006xUxEAAU,SPK-2-033,Cubicle,Unknown,true,a031700000FTC7XAAX,true,Room,SPK
a031700000FTC7YAAX,a0017000006xUxEAAU,SPK-2-034,Cubicle,Clean,true,a031700000FTC7YAAX,true,Room,SPK
a031700000FTC7ZAAX,a0017000006xUxEAAU,SPK-2-035,Personal Office,Unknown,true,a031700000FTC7ZAAX,true,Room,SPK
a031700000FTC7aAAH,a0017000006xUxEAAU,SPK-2-036,Personal Office,Clean,true,a031700000FTC7aAAH,true,Room,SPK
a031700000FTC7bAAH,a0017000006xUxEAAU,SPK-2-037,Conference Room,Clean,true,a031700000FTC7bAAH,true,Room,SPK
a031700000FTC7cAAH,a0017000006xUxEAAU,SPK-2-038,Cubicle,Unknown,true,a031700000FTC7cAAH,true,Room,SPK
a031700000FTC7dAAH,a0017000006xUxEAAU,SPK-2-039,Cubicle,Clean,true,a031700000FTC7dAAH,true,Room,SPK
a031700000FTC7eAAH,a0017000006xUxEAAU,SPK-2-040,Personal Office,Unknown,true,a031700000FTC7eAAH,true,Room,SPK
a031700000FTC7fAAH,a0017000006xUxEAAU,SPK-2-041,Cubicle,Clean,true,a031700000FTC7fAAH,true,Room,SPK
a031700000FTC7gAAH,a0017000006xUxEAAU,SPK-2-042,Conference Room,Unknown,true,a031700000FTC7gAAH,true,Room,SPK
a031700000FTC7hAAH,a0017000006xUxEAAU,SPK-2-043,Cubicle,Unknown,true,a031700000FTC7hAAH,true,Room,SPK
a031700000FTC7iAAH,a0017000006xUxEAAU,SPK-2-044,Cubicle,Unknown,true,a031700000FTC7iAAH,true,Room,SPK
a031700000FTC7jAAH,a0017000006xUxEAAU,SPK-2-045,Cubicle,Unknown,true,a031700000FTC7jAAH,true,Room,SPK
a031700000FTC7kAAH,a0017000006xUxEAAU,SPK-2-046,Cubicle,Clean,true,a031700000FTC7kAAH,true,Room,SPK
a031700000FTC7lAAH,a0017000006xUxEAAU,SPK-2-047,Kitchen,Clean,true,a031700000FTC7lAAH,true,Room,SPK
a031700000FTC7mAAH,a0017000006xUxEAAU,SPK-2-048,Personal Office,Unknown,true,a031700000FTC7mAAH,true,Room,SPK
a031700000FTC7nAAH,a0017000006xUxEAAU,SPK-2-049,Cubicle,Clean,true,a031700000FTC7nAAH,true,Room,SPK
a031700000FTC7oAAH,a0017000006xUxEAAU,SPK-2-050,Kitchen,Clean,true,a031700000FTC7oAAH,true,Room,SPK
a031700000FTC7pAAH,a0017000006xUxEAAU,SPK-2-051,Conference Room,Clean,true,a031700000FTC7pAAH,true,Room,SPK
a031700000FTC7qAAH,a0017000006xUxEAAU,SPK-2-052,Conference Room,Clean,true,a031700000FTC7qAAH,true,Room,SPK
a031700000FTC7rAAH,a0017000006xUxEAAU,SPK-2-053,Personal Office,Unknown,true,a031700000FTC7rAAH,true,Room,SPK
a031700000FTC7sAAH,a0017000006xUxEAAU,SPK-2-054,Kitchen,Unknown,true,a031700000FTC7sAAH,true,Room,SPK
a031700000FTC7tAAH,a0017000006xUxEAAU,SPK-2-055,Personal Office,Clean,true,a031700000FTC7tAAH,true,Room,SPK
a031700000FTC7uAAH,a0017000006xUxEAAU,SPK-2-056,Cubicle,Clean,true,a031700000FTC7uAAH,true,Room,SPK
